day_of_year,station_name,state,latitude,longitude,rainfall_24h_mm,cumulative_72h_mm,source
268,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.11,8.53,IMD_NetCDF_2025
269,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,4.84,IMD_NetCDF_2025
270,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.11,IMD_NetCDF_2025
271,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.31,0.31,IMD_NetCDF_2025
272,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,6.33,6.64,IMD_NetCDF_2025
273,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,3.33,9.97,IMD_NetCDF_2025
274,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.81,10.47,IMD_NetCDF_2025
275,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,17.71,21.85,IMD_NetCDF_2025
276,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,12.52,31.03,IMD_NetCDF_2025
277,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,30.22,IMD_NetCDF_2025
278,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,28.08,40.59,IMD_NetCDF_2025
279,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,4.84,32.91,IMD_NetCDF_2025
280,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,6.47,39.38,IMD_NetCDF_2025
281,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.7,12.0,IMD_NetCDF_2025
282,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,3.53,10.7,IMD_NetCDF_2025
283,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,22.48,26.71,IMD_NetCDF_2025
284,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,20.29,46.3,IMD_NetCDF_2025
285,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.98,43.75,IMD_NetCDF_2025
286,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.29,21.55,IMD_NetCDF_2025
287,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,1.49,2.76,IMD_NetCDF_2025
288,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,1.78,IMD_NetCDF_2025
289,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,1.49,IMD_NetCDF_2025
290,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
291,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
292,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
293,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
294,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
295,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
296,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
297,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,3.04,3.04,IMD_NetCDF_2025
298,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,3.5,6.54,IMD_NetCDF_2025
299,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,6.54,IMD_NetCDF_2025
300,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,3.5,IMD_NetCDF_2025
301,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
302,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
303,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,16.84,16.84,IMD_NetCDF_2025
304,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,7.63,24.47,IMD_NetCDF_2025
305,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,1.9,26.37,IMD_NetCDF_2025
306,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,8.27,17.8,IMD_NetCDF_2025
307,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,10.17,IMD_NetCDF_2025
308,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,8.27,IMD_NetCDF_2025
309,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
310,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,11.36,11.36,IMD_NetCDF_2025
311,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,3.04,14.4,IMD_NetCDF_2025
312,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,14.4,IMD_NetCDF_2025
313,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,3.04,IMD_NetCDF_2025
314,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
315,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
316,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
317,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
318,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
319,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
320,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
321,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
322,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
323,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
324,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
325,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
326,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
327,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
328,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
329,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
330,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
331,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
332,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
333,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
334,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
335,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
336,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
337,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
338,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
339,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
340,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
341,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
342,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
343,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
344,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
345,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
346,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
347,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
348,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
349,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
350,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
351,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
352,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
353,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
354,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
355,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
356,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
357,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
358,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
359,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
360,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
361,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
362,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
363,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
364,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
365,East Khasi Hills (Shillong),Meghalaya,25.57,91.88,0.0,0.0,IMD_NetCDF_2025
1,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
2,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
3,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
4,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
5,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
6,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
7,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
8,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
9,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
10,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
11,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
12,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
13,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
14,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
15,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
16,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
17,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
18,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
19,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
20,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
21,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
22,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
23,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
24,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
25,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
26,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
27,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
28,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
29,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
30,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
31,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
32,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
33,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
34,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
35,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
36,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
37,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
38,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
39,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
40,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
41,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
42,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
43,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
44,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.13,0.13,IMD_NetCDF_2025
45,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.13,IMD_NetCDF_2025
46,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.13,IMD_NetCDF_2025
47,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
48,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
49,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
50,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
51,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
52,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
53,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
54,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.13,0.13,IMD_NetCDF_2025
55,Cherrapunji (Sohra),Meghalaya,25.27,91.73,1.22,1.34,IMD_NetCDF_2025
56,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,1.34,IMD_NetCDF_2025
57,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,1.22,IMD_NetCDF_2025
58,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
59,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
60,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
61,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
62,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
63,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
64,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
65,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
66,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
67,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
68,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
69,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
70,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
71,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
72,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.34,0.34,IMD_NetCDF_2025
73,Cherrapunji (Sohra),Meghalaya,25.27,91.73,4.03,4.37,IMD_NetCDF_2025
74,Cherrapunji (Sohra),Meghalaya,25.27,91.73,1.0,5.37,IMD_NetCDF_2025
75,Cherrapunji (Sohra),Meghalaya,25.27,91.73,15.38,20.4,IMD_NetCDF_2025
76,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,16.38,IMD_NetCDF_2025
77,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.34,15.71,IMD_NetCDF_2025
78,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.34,IMD_NetCDF_2025
79,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.34,IMD_NetCDF_2025
80,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
81,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.13,0.13,IMD_NetCDF_2025
82,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.13,IMD_NetCDF_2025
83,Cherrapunji (Sohra),Meghalaya,25.27,91.73,1.56,1.68,IMD_NetCDF_2025
84,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,1.56,IMD_NetCDF_2025
85,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,1.56,IMD_NetCDF_2025
86,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
87,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
88,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
89,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
90,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
91,Cherrapunji (Sohra),Meghalaya,25.27,91.73,22.06,22.06,IMD_NetCDF_2025
92,Cherrapunji (Sohra),Meghalaya,25.27,91.73,6.04,28.1,IMD_NetCDF_2025
93,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.13,28.23,IMD_NetCDF_2025
94,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,6.17,IMD_NetCDF_2025
95,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.13,IMD_NetCDF_2025
96,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
97,Cherrapunji (Sohra),Meghalaya,25.27,91.73,69.64,69.64,IMD_NetCDF_2025
98,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,69.64,IMD_NetCDF_2025
99,Cherrapunji (Sohra),Meghalaya,25.27,91.73,1.61,71.26,IMD_NetCDF_2025
100,Cherrapunji (Sohra),Meghalaya,25.27,91.73,2.74,4.35,IMD_NetCDF_2025
101,Cherrapunji (Sohra),Meghalaya,25.27,91.73,14.23,18.58,IMD_NetCDF_2025
102,Cherrapunji (Sohra),Meghalaya,25.27,91.73,7.88,24.85,IMD_NetCDF_2025
103,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,22.11,IMD_NetCDF_2025
104,Cherrapunji (Sohra),Meghalaya,25.27,91.73,1.64,9.52,IMD_NetCDF_2025
105,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.44,2.08,IMD_NetCDF_2025
106,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.18,2.25,IMD_NetCDF_2025
107,Cherrapunji (Sohra),Meghalaya,25.27,91.73,8.45,9.06,IMD_NetCDF_2025
108,Cherrapunji (Sohra),Meghalaya,25.27,91.73,5.81,14.43,IMD_NetCDF_2025
109,Cherrapunji (Sohra),Meghalaya,25.27,91.73,1.65,15.91,IMD_NetCDF_2025
110,Cherrapunji (Sohra),Meghalaya,25.27,91.73,11.83,19.29,IMD_NetCDF_2025
111,Cherrapunji (Sohra),Meghalaya,25.27,91.73,1.56,15.05,IMD_NetCDF_2025
112,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.34,13.73,IMD_NetCDF_2025
113,Cherrapunji (Sohra),Meghalaya,25.27,91.73,27.72,29.62,IMD_NetCDF_2025
114,Cherrapunji (Sohra),Meghalaya,25.27,91.73,15.11,43.17,IMD_NetCDF_2025
115,Cherrapunji (Sohra),Meghalaya,25.27,91.73,31.25,74.08,IMD_NetCDF_2025
116,Cherrapunji (Sohra),Meghalaya,25.27,91.73,12.73,59.09,IMD_NetCDF_2025
117,Cherrapunji (Sohra),Meghalaya,25.27,91.73,2.16,46.14,IMD_NetCDF_2025
118,Cherrapunji (Sohra),Meghalaya,25.27,91.73,9.17,24.07,IMD_NetCDF_2025
119,Cherrapunji (Sohra),Meghalaya,25.27,91.73,8.56,19.9,IMD_NetCDF_2025
120,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,17.74,IMD_NetCDF_2025
121,Cherrapunji (Sohra),Meghalaya,25.27,91.73,2.95,11.51,IMD_NetCDF_2025
122,Cherrapunji (Sohra),Meghalaya,25.27,91.73,4.91,7.86,IMD_NetCDF_2025
123,Cherrapunji (Sohra),Meghalaya,25.27,91.73,2.77,10.63,IMD_NetCDF_2025
124,Cherrapunji (Sohra),Meghalaya,25.27,91.73,1.88,9.56,IMD_NetCDF_2025
125,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.34,4.99,IMD_NetCDF_2025
126,Cherrapunji (Sohra),Meghalaya,25.27,91.73,7.35,9.58,IMD_NetCDF_2025
127,Cherrapunji (Sohra),Meghalaya,25.27,91.73,5.64,13.34,IMD_NetCDF_2025
128,Cherrapunji (Sohra),Meghalaya,25.27,91.73,3.56,16.56,IMD_NetCDF_2025
129,Cherrapunji (Sohra),Meghalaya,25.27,91.73,6.12,15.32,IMD_NetCDF_2025
130,Cherrapunji (Sohra),Meghalaya,25.27,91.73,28.75,38.42,IMD_NetCDF_2025
131,Cherrapunji (Sohra),Meghalaya,25.27,91.73,14.43,49.29,IMD_NetCDF_2025
132,Cherrapunji (Sohra),Meghalaya,25.27,91.73,30.38,73.56,IMD_NetCDF_2025
133,Cherrapunji (Sohra),Meghalaya,25.27,91.73,6.57,51.38,IMD_NetCDF_2025
134,Cherrapunji (Sohra),Meghalaya,25.27,91.73,43.52,80.48,IMD_NetCDF_2025
135,Cherrapunji (Sohra),Meghalaya,25.27,91.73,14.61,64.71,IMD_NetCDF_2025
136,Cherrapunji (Sohra),Meghalaya,25.27,91.73,3.91,62.05,IMD_NetCDF_2025
137,Cherrapunji (Sohra),Meghalaya,25.27,91.73,7.2,25.73,IMD_NetCDF_2025
138,Cherrapunji (Sohra),Meghalaya,25.27,91.73,10.88,22.0,IMD_NetCDF_2025
139,Cherrapunji (Sohra),Meghalaya,25.27,91.73,22.03,40.12,IMD_NetCDF_2025
140,Cherrapunji (Sohra),Meghalaya,25.27,91.73,118.06,150.98,IMD_NetCDF_2025
141,Cherrapunji (Sohra),Meghalaya,25.27,91.73,49.77,189.86,IMD_NetCDF_2025
142,Cherrapunji (Sohra),Meghalaya,25.27,91.73,10.93,178.76,IMD_NetCDF_2025
143,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.11,60.8,IMD_NetCDF_2025
144,Cherrapunji (Sohra),Meghalaya,25.27,91.73,2.62,13.66,IMD_NetCDF_2025
145,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.18,2.91,IMD_NetCDF_2025
146,Cherrapunji (Sohra),Meghalaya,25.27,91.73,35.18,37.98,IMD_NetCDF_2025
147,Cherrapunji (Sohra),Meghalaya,25.27,91.73,22.09,57.44,IMD_NetCDF_2025
148,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,57.26,IMD_NetCDF_2025
149,Cherrapunji (Sohra),Meghalaya,25.27,91.73,11.53,33.61,IMD_NetCDF_2025
150,Cherrapunji (Sohra),Meghalaya,25.27,91.73,142.35,153.88,IMD_NetCDF_2025
151,Cherrapunji (Sohra),Meghalaya,25.27,91.73,154.3,308.18,IMD_NetCDF_2025
152,Cherrapunji (Sohra),Meghalaya,25.27,91.73,52.73,349.38,IMD_NetCDF_2025
153,Cherrapunji (Sohra),Meghalaya,25.27,91.73,36.04,243.07,IMD_NetCDF_2025
154,Cherrapunji (Sohra),Meghalaya,25.27,91.73,32.54,121.31,IMD_NetCDF_2025
155,Cherrapunji (Sohra),Meghalaya,25.27,91.73,13.64,82.23,IMD_NetCDF_2025
156,Cherrapunji (Sohra),Meghalaya,25.27,91.73,43.81,90.0,IMD_NetCDF_2025
157,Cherrapunji (Sohra),Meghalaya,25.27,91.73,1.52,58.98,IMD_NetCDF_2025
158,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.88,46.21,IMD_NetCDF_2025
159,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,2.4,IMD_NetCDF_2025
160,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.88,IMD_NetCDF_2025
161,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,0.0,IMD_NetCDF_2025
162,Cherrapunji (Sohra),Meghalaya,25.27,91.73,1.38,1.38,IMD_NetCDF_2025
163,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,1.38,IMD_NetCDF_2025
164,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.0,1.38,IMD_NetCDF_2025
165,Cherrapunji (Sohra),Meghalaya,25.27,91.73,0.21,0.21,IMD_NetCDF_2025
166,Cherrapunji (Sohra),Meghalaya,25.27,91.73,6.09,6.3,IMD_NetCDF_2025
167,Cherrapunji (Sohra),Meghalaya,25.27,91.73,17.69,23.99,IMD_NetCDF_2025
168,Cherrapunji (Sohra),Meghalaya,25.27,91.73,12.91,36.69,IMD_NetCDF_2025
169,Cherrapunji (Sohra),Meghalaya,25.27,91.73,36.11,66.71,IMD_NetCDF_2025
170,Cherrapunji (Sohra),Meghalaya,25.27,91.73,48.96,97.98,IMD_NetCDF_2025
171,Cherrapunji (Sohra),Meghalaya,25.27,91.73,25.22,110.29,IMD_NetCDF_2025
172,Cherrapunji (Sohra),Meghalaya,25.27,91.73,17.6,91.78,IMD_NetCDF_2025
173,Cherrapunji (Sohra),Meghalaya,25.27,91.73,12.07,54.89,IMD_NetCDF_2025
